🔬 Force-Directed Thermal Diffusion with Optimized Parameters
==============================================================
🎯 Deep geological time: 1 million years of thermal evolution
   Realistic foundry heat: 1800K foundry with gradient to 1523K melting point
   Foundry layers (0-20km): 1800K-1523K (realistic asthenosphere heat)
   Surface radiation: Stefan-Boltzmann T^4 radiation to space (top layers only)
📊 Initial Setup:
   60 thermal nodes
   🔥 HEAT SOURCE: Core heat input at bottom layer
   ❄️  HEAT SINK: Space radiation cooling at top layer
📊 Initial Setup:
   60 thermal nodes (doubled depth to 200km)
   🔥 HEAT SOURCE: Core heat engine (8 layers, 0-40km)
   ❄️  HEAT SINK: Space cooling sink (8 layers, 160-200km)
   ⚡ EXPONENTIAL DIFFUSION: 2 neighbors each side with falloff

🌡️  Initial Temperature Profile (REALISTIC GEOLOGICAL HEAT):
   Foundry layers (0-20km): 1800K → 1523K (realistic asthenosphere)
   Lithosphere (20-160km): Variable geothermal gradient
   Surface layers (160-300km): 400K → 80K (natural cooling + T^4 radiation)

🌡️  Running scientifically calibrated thermal equilibration...
   Step 61100: Range=239.9K, Surface=1800.0K, Core=1560.1K, Boundary=(1603.0K,1602.8K)
   Step 61200: Range=240.0K, Surface=1800.0K, Core=1560.0K, Boundary=(1603.0K,1602.8K)
   Step 61300: Range=240.0K, Surface=1800.0K, Core=1560.0K, Boundary=(1603.0K,1602.7K)
   Step 61400: Range=240.1K, Surface=1800.0K, Core=1559.9K, Boundary=(1603.0K,1602.7K)
   Step 61500: Range=240.1K, Surface=1800.0K, Core=1559.9K, Boundary=(1603.0K,1602.7K)
   Step 61600: Range=240.2K, Surface=1800.0K, Core=1559.8K, Boundary=(1602.9K,1602.7K)
   Step 61700: Range=240.2K, Surface=1800.0K, Core=1559.8K, Boundary=(1602.9K,1602.7K)
   Step 61800: Range=240.2K, Surface=1800.0K, Core=1559.8K, Boundary=(1602.9K,1602.6K)
   Step 61900: Range=240.3K, Surface=1800.0K, Core=1559.7K, Boundary=(1602.9K,1602.6K)
   Step 62000: Range=240.3K, Surface=1800.0K, Core=1559.7K, Boundary=(1602.9K,1602.6K)
   Step 62100: Range=240.4K, Surface=1800.0K, Core=1559.6K, Boundary=(1602.9K,1602.6K)
   Step 62200: Range=240.4K, Surface=1800.0K, Core=1559.6K, Boundary=(1602.9K,1602.6K)
   Step 62300: Range=240.5K, Surface=1800.0K, Core=1559.5K, Boundary=(1602.8K,1602.6K)
   Step 62400: Range=240.5K, Surface=1800.0K, Core=1559.5K, Boundary=(1602.8K,1602.5K)
   Step 62500: Range=240.5K, Surface=1800.0K, Core=1559.5K, Boundary=(1602.8K,1602.5K)
   Step 62600: Range=240.6K, Surface=1800.0K, Core=1559.4K, Boundary=(1602.8K,1602.5K)
   Step 62700: Range=240.6K, Surface=1800.0K, Core=1559.4K, Boundary=(1602.8K,1602.5K)
   Step 62800: Range=240.7K, Surface=1800.0K, Core=1559.3K, Boundary=(1602.8K,1602.5K)
   Step 62900: Range=240.7K, Surface=1800.0K, Core=1559.3K, Boundary=(1602.7K,1602.5K)
   Step 63000: Range=240.8K, Surface=1800.0K, Core=1559.2K, Boundary=(1602.7K,1602.4K)
   Step 63100: Range=240.8K, Surface=1800.0K, Core=1559.2K, Boundary=(1602.7K,1602.4K)
   Step 63200: Range=240.8K, Surface=1800.0K, Core=1559.2K, Boundary=(1602.7K,1602.4K)
   Step 63300: Range=240.9K, Surface=1800.0K, Core=1559.1K, Boundary=(1602.7K,1602.4K)
   Step 63400: Range=240.9K, Surface=1800.0K, Core=1559.1K, Boundary=(1602.7K,1602.4K)
   Step 63500: Range=241.0K, Surface=1800.0K, Core=1559.0K, Boundary=(1602.7K,1602.3K)
   Step 63600: Range=241.0K, Surface=1800.0K, Core=1559.0K, Boundary=(1602.6K,1602.3K)
   Step 63700: Range=241.1K, Surface=1800.0K, Core=1558.9K, Boundary=(1602.6K,1602.3K)
   Step 63800: Range=241.1K, Surface=1800.0K, Core=1558.9K, Boundary=(1602.6K,1602.3K)
   Step 63900: Range=241.2K, Surface=1800.0K, Core=1558.8K, Boundary=(1602.6K,1602.3K)
   Step 64000: Range=241.2K, Surface=1800.0K, Core=1558.8K, Boundary=(1602.6K,1602.3K)
   Step 64100: Range=241.2K, Surface=1800.0K, Core=1558.8K, Boundary=(1602.6K,1602.2K)
   Step 64200: Range=241.3K, Surface=1800.0K, Core=1558.7K, Boundary=(1602.6K,1602.2K)
   Step 64300: Range=241.3K, Surface=1800.0K, Core=1558.7K, Boundary=(1602.5K,1602.2K)
   Step 64400: Range=241.4K, Surface=1800.0K, Core=1558.6K, Boundary=(1602.5K,1602.2K)
   Step 64500: Range=241.4K, Surface=1800.0K, Core=1558.6K, Boundary=(1602.5K,1602.2K)
   Step 64600: Range=241.5K, Surface=1800.0K, Core=1558.5K, Boundary=(1602.5K,1602.2K)
   Step 64700: Range=241.5K, Surface=1800.0K, Core=1558.5K, Boundary=(1602.5K,1602.1K)
   Step 64800: Range=241.6K, Surface=1800.0K, Core=1558.4K, Boundary=(1602.5K,1602.1K)
   Step 64900: Range=241.6K, Surface=1800.0K, Core=1558.4K, Boundary=(1602.5K,1602.1K)
   Step 65000: Range=241.6K, Surface=1800.0K, Core=1558.4K, Boundary=(1602.4K,1602.1K)
   Step 65100: Range=241.7K, Surface=1800.0K, Core=1558.3K, Boundary=(1602.4K,1602.1K)
   Step 65200: Range=241.7K, Surface=1800.0K, Core=1558.3K, Boundary=(1602.4K,1602.1K)
   Step 65300: Range=241.8K, Surface=1800.0K, Core=1558.2K, Boundary=(1602.4K,1602.1K)
   Step 65400: Range=241.8K, Surface=1800.0K, Core=1558.2K, Boundary=(1602.4K,1602.0K)
   Step 65500: Range=241.9K, Surface=1800.0K, Core=1558.1K, Boundary=(1602.4K,1602.0K)
   Step 65600: Range=241.9K, Surface=1800.0K, Core=1558.1K, Boundary=(1602.4K,1602.0K)
   Step 65700: Range=242.0K, Surface=1800.0K, Core=1558.0K, Boundary=(1602.3K,1602.0K)
   Step 65800: Range=242.0K, Surface=1800.0K, Core=1558.0K, Boundary=(1602.3K,1602.0K)
   Step 65900: Range=242.0K, Surface=1800.0K, Core=1558.0K, Boundary=(1602.3K,1602.0K)
   Step 66000: Range=242.1K, Surface=1800.0K, Core=1557.9K, Boundary=(1602.3K,1601.9K)
   Step 66100: Range=242.1K, Surface=1800.0K, Core=1557.9K, Boundary=(1602.3K,1601.9K)
   Step 66200: Range=242.2K, Surface=1800.0K, Core=1557.8K, Boundary=(1602.3K,1601.9K)
   Step 66300: Range=242.2K, Surface=1800.0K, Core=1557.8K, Boundary=(1602.3K,1601.9K)
   Step 66400: Range=242.3K, Surface=1800.0K, Core=1557.7K, Boundary=(1602.3K,1601.9K)
   Step 66500: Range=242.3K, Surface=1800.0K, Core=1557.7K, Boundary=(1602.2K,1601.9K)
   Step 66600: Range=242.4K, Surface=1800.0K, Core=1557.6K, Boundary=(1602.2K,1601.9K)
   Step 66700: Range=242.4K, Surface=1800.0K, Core=1557.6K, Boundary=(1602.2K,1601.8K)
   Step 66800: Range=242.4K, Surface=1800.0K, Core=1557.6K, Boundary=(1602.2K,1601.8K)
   Step 66900: Range=242.5K, Surface=1800.0K, Core=1557.5K, Boundary=(1602.2K,1601.8K)
   Step 67000: Range=242.5K, Surface=1800.0K, Core=1557.5K, Boundary=(1602.2K,1601.8K)
   Step 67100: Range=242.6K, Surface=1800.0K, Core=1557.4K, Boundary=(1602.2K,1601.8K)
   Step 67200: Range=242.6K, Surface=1800.0K, Core=1557.4K, Boundary=(1602.2K,1601.8K)
   Step 67300: Range=242.7K, Surface=1800.0K, Core=1557.3K, Boundary=(1602.2K,1601.8K)
   Step 67400: Range=242.7K, Surface=1800.0K, Core=1557.3K, Boundary=(1602.1K,1601.7K)
   Step 67500: Range=242.8K, Surface=1800.0K, Core=1557.2K, Boundary=(1602.1K,1601.7K)
   Step 67600: Range=242.8K, Surface=1800.0K, Core=1557.2K, Boundary=(1602.1K,1601.7K)
   Step 67700: Range=242.9K, Surface=1800.0K, Core=1557.1K, Boundary=(1602.1K,1601.7K)
   Step 67800: Range=242.9K, Surface=1800.0K, Core=1557.1K, Boundary=(1602.1K,1601.7K)
   Step 67900: Range=242.9K, Surface=1800.0K, Core=1557.1K, Boundary=(1602.1K,1601.7K)
   Step 68000: Range=243.0K, Surface=1800.0K, Core=1557.0K, Boundary=(1602.1K,1601.7K)
   Step 68100: Range=243.0K, Surface=1800.0K, Core=1557.0K, Boundary=(1602.1K,1601.6K)
   Step 68200: Range=243.1K, Surface=1800.0K, Core=1556.9K, Boundary=(1602.0K,1601.6K)
   Step 68300: Range=243.1K, Surface=1800.0K, Core=1556.9K, Boundary=(1602.0K,1601.6K)
   Step 68400: Range=243.2K, Surface=1800.0K, Core=1556.8K, Boundary=(1602.0K,1601.6K)
   Step 68500: Range=243.2K, Surface=1800.0K, Core=1556.8K, Boundary=(1602.0K,1601.6K)
   Step 68600: Range=243.3K, Surface=1800.0K, Core=1556.7K, Boundary=(1602.0K,1601.6K)
   Step 68700: Range=243.3K, Surface=1800.0K, Core=1556.7K, Boundary=(1602.0K,1601.6K)
   Step 68800: Range=243.3K, Surface=1800.0K, Core=1556.7K, Boundary=(1602.0K,1601.6K)
   Step 68900: Range=243.4K, Surface=1800.0K, Core=1556.6K, Boundary=(1602.0K,1601.5K)
   Step 69000: Range=243.4K, Surface=1800.0K, Core=1556.6K, Boundary=(1602.0K,1601.5K)
   Step 69100: Range=243.5K, Surface=1800.0K, Core=1556.5K, Boundary=(1601.9K,1601.5K)
   Step 69200: Range=243.5K, Surface=1800.0K, Core=1556.5K, Boundary=(1601.9K,1601.5K)
   Step 69300: Range=243.6K, Surface=1800.0K, Core=1556.4K, Boundary=(1601.9K,1601.5K)
   Step 69400: Range=243.6K, Surface=1800.0K, Core=1556.4K, Boundary=(1601.9K,1601.5K)
   Step 69500: Range=243.7K, Surface=1800.0K, Core=1556.3K, Boundary=(1601.9K,1601.5K)
   Step 69600: Range=243.7K, Surface=1800.0K, Core=1556.3K, Boundary=(1601.9K,1601.4K)
   Step 69700: Range=243.7K, Surface=1800.0K, Core=1556.3K, Boundary=(1601.9K,1601.4K)
   Step 69800: Range=243.8K, Surface=1800.0K, Core=1556.2K, Boundary=(1601.9K,1601.4K)
   Step 69900: Range=243.8K, Surface=1800.0K, Core=1556.2K, Boundary=(1601.8K,1601.4K)
   Step 70000: Range=243.9K, Surface=1800.0K, Core=1556.1K, Boundary=(1601.8K,1601.4K)
   Step 70100: Range=243.9K, Surface=1800.0K, Core=1556.1K, Boundary=(1601.8K,1601.4K)
   Step 70200: Range=244.0K, Surface=1800.0K, Core=1556.0K, Boundary=(1601.8K,1601.4K)
   Step 70300: Range=244.0K, Surface=1800.0K, Core=1556.0K, Boundary=(1601.8K,1601.3K)
   Step 70400: Range=244.1K, Surface=1800.0K, Core=1555.9K, Boundary=(1601.8K,1601.3K)
   Step 70500: Range=244.1K, Surface=1800.0K, Core=1555.9K, Boundary=(1601.8K,1601.3K)
   Step 70600: Range=244.2K, Surface=1800.0K, Core=1555.8K, Boundary=(1601.8K,1601.3K)
   Step 70700: Range=244.2K, Surface=1800.0K, Core=1555.8K, Boundary=(1601.7K,1601.3K)
   Step 70800: Range=244.2K, Surface=1800.0K, Core=1555.8K, Boundary=(1601.7K,1601.3K)
   Step 70900: Range=244.3K, Surface=1800.0K, Core=1555.7K, Boundary=(1601.7K,1601.3K)
   Step 71000: Range=244.3K, Surface=1800.0K, Core=1555.7K, Boundary=(1601.7K,1601.2K)
   Step 71100: Range=244.4K, Surface=1800.0K, Core=1555.6K, Boundary=(1601.7K,1601.2K)
   Step 71200: Range=244.4K, Surface=1800.0K, Core=1555.6K, Boundary=(1601.7K,1601.2K)
   Step 71300: Range=244.5K, Surface=1800.0K, Core=1555.5K, Boundary=(1601.7K,1601.2K)
   Step 71400: Range=244.5K, Surface=1800.0K, Core=1555.5K, Boundary=(1601.7K,1601.2K)
   Step 71500: Range=244.6K, Surface=1800.0K, Core=1555.4K, Boundary=(1601.6K,1601.2K)
   Step 71600: Range=244.6K, Surface=1800.0K, Core=1555.4K, Boundary=(1601.6K,1601.2K)
   Step 71700: Range=244.6K, Surface=1800.0K, Core=1555.4K, Boundary=(1601.6K,1601.2K)
   Step 71800: Range=244.7K, Surface=1800.0K, Core=1555.3K, Boundary=(1601.6K,1601.1K)
   Step 71900: Range=244.7K, Surface=1800.0K, Core=1555.3K, Boundary=(1601.6K,1601.1K)
   Step 72000: Range=244.8K, Surface=1800.0K, Core=1555.2K, Boundary=(1601.6K,1601.1K)
   Step 72100: Range=244.8K, Surface=1800.0K, Core=1555.2K, Boundary=(1601.6K,1601.1K)
   Step 72200: Range=244.9K, Surface=1800.0K, Core=1555.1K, Boundary=(1601.6K,1601.1K)
   Step 72300: Range=244.9K, Surface=1800.0K, Core=1555.1K, Boundary=(1601.6K,1601.1K)
   Step 72400: Range=245.0K, Surface=1800.0K, Core=1555.0K, Boundary=(1601.5K,1601.1K)
   Step 72500: Range=245.0K, Surface=1800.0K, Core=1555.0K, Boundary=(1601.5K,1601.0K)
   Step 72600: Range=245.0K, Surface=1800.0K, Core=1555.0K, Boundary=(1601.5K,1601.0K)
   Step 72700: Range=245.1K, Surface=1800.0K, Core=1554.9K, Boundary=(1601.5K,1601.0K)
   Step 72800: Range=245.1K, Surface=1800.0K, Core=1554.9K, Boundary=(1601.5K,1601.0K)
   Step 72900: Range=245.2K, Surface=1800.0K, Core=1554.8K, Boundary=(1601.5K,1601.0K)
   Step 73000: Range=245.2K, Surface=1800.0K, Core=1554.8K, Boundary=(1601.5K,1601.0K)
   Step 73100: Range=245.3K, Surface=1800.0K, Core=1554.7K, Boundary=(1601.5K,1601.0K)
   Step 73200: Range=245.3K, Surface=1800.0K, Core=1554.7K, Boundary=(1601.5K,1601.0K)
   Step 73300: Range=245.4K, Surface=1800.0K, Core=1554.6K, Boundary=(1601.4K,1600.9K)
   Step 73400: Range=245.4K, Surface=1800.0K, Core=1554.6K, Boundary=(1601.4K,1600.9K)
   Step 73500: Range=245.4K, Surface=1800.0K, Core=1554.6K, Boundary=(1601.4K,1600.9K)
   Step 73600: Range=245.5K, Surface=1800.0K, Core=1554.5K, Boundary=(1601.4K,1600.9K)
   Step 73700: Range=245.5K, Surface=1800.0K, Core=1554.5K, Boundary=(1601.4K,1600.9K)
   Step 73800: Range=245.6K, Surface=1800.0K, Core=1554.4K, Boundary=(1601.4K,1600.9K)
   Step 73900: Range=245.6K, Surface=1800.0K, Core=1554.4K, Boundary=(1601.4K,1600.9K)
   Step 74000: Range=245.7K, Surface=1800.0K, Core=1554.3K, Boundary=(1601.4K,1600.9K)
   Step 74100: Range=245.7K, Surface=1800.0K, Core=1554.3K, Boundary=(1601.4K,1600.9K)
   Step 74200: Range=245.8K, Surface=1800.0K, Core=1554.2K, Boundary=(1601.4K,1600.8K)
   Step 74300: Range=245.8K, Surface=1800.0K, Core=1554.2K, Boundary=(1601.4K,1600.8K)
   Step 74400: Range=245.8K, Surface=1800.0K, Core=1554.2K, Boundary=(1601.3K,1600.8K)
   Step 74500: Range=245.9K, Surface=1800.0K, Core=1554.1K, Boundary=(1601.3K,1600.8K)
   Step 74600: Range=245.9K, Surface=1800.0K, Core=1554.1K, Boundary=(1601.3K,1600.8K)
   Step 74700: Range=246.0K, Surface=1800.0K, Core=1554.0K, Boundary=(1601.3K,1600.8K)
   Step 74800: Range=246.0K, Surface=1800.0K, Core=1554.0K, Boundary=(1601.3K,1600.8K)
   Step 74900: Range=246.1K, Surface=1800.0K, Core=1553.9K, Boundary=(1601.3K,1600.8K)
   Step 75000: Range=246.1K, Surface=1800.0K, Core=1553.9K, Boundary=(1601.3K,1600.8K)
   Step 75100: Range=246.1K, Surface=1800.0K, Core=1553.9K, Boundary=(1601.3K,1600.7K)
   Step 75200: Range=246.2K, Surface=1800.0K, Core=1553.8K, Boundary=(1601.3K,1600.7K)
   Step 75300: Range=246.2K, Surface=1800.0K, Core=1553.8K, Boundary=(1601.3K,1600.7K)
   Step 75400: Range=246.3K, Surface=1800.0K, Core=1553.7K, Boundary=(1601.2K,1600.7K)
   Step 75500: Range=246.3K, Surface=1800.0K, Core=1553.7K, Boundary=(1601.2K,1600.7K)
   Step 75600: Range=246.4K, Surface=1800.0K, Core=1553.6K, Boundary=(1601.2K,1600.7K)
   Step 75700: Range=246.4K, Surface=1800.0K, Core=1553.6K, Boundary=(1601.2K,1600.7K)
   Step 75800: Range=246.5K, Surface=1800.0K, Core=1553.5K, Boundary=(1601.2K,1600.7K)
   Step 75900: Range=246.5K, Surface=1800.0K, Core=1553.5K, Boundary=(1601.2K,1600.7K)
   Step 76000: Range=246.5K, Surface=1800.0K, Core=1553.5K, Boundary=(1601.2K,1600.6K)
   Step 76100: Range=246.6K, Surface=1800.0K, Core=1553.4K, Boundary=(1601.2K,1600.6K)
   Step 76200: Range=246.6K, Surface=1800.0K, Core=1553.4K, Boundary=(1601.2K,1600.6K)
   Step 76300: Range=246.7K, Surface=1800.0K, Core=1553.3K, Boundary=(1601.2K,1600.6K)
   Step 76400: Range=246.7K, Surface=1800.0K, Core=1553.3K, Boundary=(1601.2K,1600.6K)
   Step 76500: Range=246.8K, Surface=1800.0K, Core=1553.2K, Boundary=(1601.1K,1600.6K)
   Step 76600: Range=246.8K, Surface=1800.0K, Core=1553.2K, Boundary=(1601.1K,1600.6K)
   Step 76700: Range=246.8K, Surface=1800.0K, Core=1553.2K, Boundary=(1601.1K,1600.6K)
   Step 76800: Range=246.9K, Surface=1800.0K, Core=1553.1K, Boundary=(1601.1K,1600.6K)
   Step 76900: Range=246.9K, Surface=1800.0K, Core=1553.1K, Boundary=(1601.1K,1600.6K)
   Step 77000: Range=247.0K, Surface=1800.0K, Core=1553.0K, Boundary=(1601.1K,1600.5K)
   Step 77100: Range=247.0K, Surface=1800.0K, Core=1553.0K, Boundary=(1601.1K,1600.5K)
   Step 77200: Range=247.1K, Surface=1800.0K, Core=1552.9K, Boundary=(1601.1K,1600.5K)
   Step 77300: Range=247.1K, Surface=1800.0K, Core=1552.9K, Boundary=(1601.1K,1600.5K)
   Step 77400: Range=247.1K, Surface=1800.0K, Core=1552.9K, Boundary=(1601.1K,1600.5K)
   Step 77500: Range=247.2K, Surface=1800.0K, Core=1552.8K, Boundary=(1601.1K,1600.5K)
   Step 77600: Range=247.2K, Surface=1800.0K, Core=1552.8K, Boundary=(1601.0K,1600.5K)
   Step 77700: Range=247.3K, Surface=1800.0K, Core=1552.7K, Boundary=(1601.0K,1600.5K)
   Step 77800: Range=247.3K, Surface=1800.0K, Core=1552.7K, Boundary=(1601.0K,1600.5K)
   Step 77900: Range=247.4K, Surface=1800.0K, Core=1552.6K, Boundary=(1601.0K,1600.4K)
   Step 78000: Range=247.4K, Surface=1800.0K, Core=1552.6K, Boundary=(1601.0K,1600.4K)
   Step 78100: Range=247.4K, Surface=1800.0K, Core=1552.6K, Boundary=(1601.0K,1600.4K)
   Step 78200: Range=247.5K, Surface=1800.0K, Core=1552.5K, Boundary=(1601.0K,1600.4K)
   Step 78300: Range=247.5K, Surface=1800.0K, Core=1552.5K, Boundary=(1601.0K,1600.4K)
   Step 78400: Range=247.6K, Surface=1800.0K, Core=1552.4K, Boundary=(1601.0K,1600.4K)
   Step 78500: Range=247.6K, Surface=1800.0K, Core=1552.4K, Boundary=(1601.0K,1600.4K)
   Step 78600: Range=247.7K, Surface=1800.0K, Core=1552.3K, Boundary=(1601.0K,1600.4K)
   Step 78700: Range=247.7K, Surface=1800.0K, Core=1552.3K, Boundary=(1601.0K,1600.4K)
   Step 78800: Range=247.7K, Surface=1800.0K, Core=1552.3K, Boundary=(1600.9K,1600.4K)
   Step 78900: Range=247.8K, Surface=1800.0K, Core=1552.2K, Boundary=(1600.9K,1600.3K)
   Step 79000: Range=247.8K, Surface=1800.0K, Core=1552.2K, Boundary=(1600.9K,1600.3K)
   Step 79100: Range=247.9K, Surface=1800.0K, Core=1552.1K, Boundary=(1600.9K,1600.3K)
   Step 79200: Range=247.9K, Surface=1800.0K, Core=1552.1K, Boundary=(1600.9K,1600.3K)
   Step 79300: Range=248.0K, Surface=1800.0K, Core=1552.0K, Boundary=(1600.9K,1600.3K)
   Step 79400: Range=248.0K, Surface=1800.0K, Core=1552.0K, Boundary=(1600.9K,1600.3K)
   Step 79500: Range=248.0K, Surface=1800.0K, Core=1552.0K, Boundary=(1600.9K,1600.3K)
   Step 79600: Range=248.1K, Surface=1800.0K, Core=1551.9K, Boundary=(1600.9K,1600.3K)
   Step 79700: Range=248.1K, Surface=1800.0K, Core=1551.9K, Boundary=(1600.9K,1600.3K)
   Step 79800: Range=248.2K, Surface=1800.0K, Core=1551.8K, Boundary=(1600.9K,1600.3K)
   Step 79900: Range=248.2K, Surface=1800.0K, Core=1551.8K, Boundary=(1600.8K,1600.2K)
   Step 80000: Range=248.3K, Surface=1800.0K, Core=1551.7K, Boundary=(1600.8K,1600.2K)
   Step 80100: Range=248.3K, Surface=1800.0K, Core=1551.7K, Boundary=(1600.8K,1600.2K)
   Step 80200: Range=248.3K, Surface=1800.0K, Core=1551.7K, Boundary=(1600.8K,1600.2K)
   Step 80300: Range=248.4K, Surface=1800.0K, Core=1551.6K, Boundary=(1600.8K,1600.2K)
   Step 80400: Range=248.4K, Surface=1800.0K, Core=1551.6K, Boundary=(1600.8K,1600.2K)
   Step 80500: Range=248.5K, Surface=1800.0K, Core=1551.5K, Boundary=(1600.8K,1600.2K)
   Step 80600: Range=248.5K, Surface=1800.0K, Core=1551.5K, Boundary=(1600.8K,1600.2K)
   Step 80700: Range=248.5K, Surface=1800.0K, Core=1551.5K, Boundary=(1600.8K,1600.2K)
   Step 80800: Range=248.6K, Surface=1800.0K, Core=1551.4K, Boundary=(1600.8K,1600.2K)
   Step 80900: Range=248.6K, Surface=1800.0K, Core=1551.4K, Boundary=(1600.8K,1600.1K)
   Step 81000: Range=248.7K, Surface=1800.0K, Core=1551.3K, Boundary=(1600.8K,1600.1K)
   Step 81100: Range=248.7K, Surface=1800.0K, Core=1551.3K, Boundary=(1600.7K,1600.1K)
   Step 81200: Range=248.8K, Surface=1800.0K, Core=1551.2K, Boundary=(1600.7K,1600.1K)
   Step 81300: Range=248.8K, Surface=1800.0K, Core=1551.2K, Boundary=(1600.7K,1600.1K)
   Step 81400: Range=248.8K, Surface=1800.0K, Core=1551.2K, Boundary=(1600.7K,1600.1K)
   Step 81500: Range=248.9K, Surface=1800.0K, Core=1551.1K, Boundary=(1600.7K,1600.1K)
   Step 81600: Range=248.9K, Surface=1800.0K, Core=1551.1K, Boundary=(1600.7K,1600.1K)
   Step 81700: Range=249.0K, Surface=1800.0K, Core=1551.0K, Boundary=(1600.7K,1600.1K)
   Step 81800: Range=249.0K, Surface=1800.0K, Core=1551.0K, Boundary=(1600.7K,1600.1K)
   Step 81900: Range=249.0K, Surface=1800.0K, Core=1551.0K, Boundary=(1600.7K,1600.0K)
   Step 82000: Range=249.1K, Surface=1800.0K, Core=1550.9K, Boundary=(1600.7K,1600.0K)
   Step 82100: Range=249.1K, Surface=1800.0K, Core=1550.9K, Boundary=(1600.7K,1600.0K)
   Step 82200: Range=249.2K, Surface=1800.0K, Core=1550.8K, Boundary=(1600.7K,1600.0K)
   Step 82300: Range=249.2K, Surface=1800.0K, Core=1550.8K, Boundary=(1600.6K,1600.0K)
   Step 82400: Range=249.3K, Surface=1800.0K, Core=1550.7K, Boundary=(1600.6K,1600.0K)
   Step 82500: Range=249.3K, Surface=1800.0K, Core=1550.7K, Boundary=(1600.6K,1600.0K)
   Step 82600: Range=249.3K, Surface=1800.0K, Core=1550.7K, Boundary=(1600.6K,1600.0K)
   Step 82700: Range=249.4K, Surface=1800.0K, Core=1550.6K, Boundary=(1600.6K,1600.0K)
   Step 82800: Range=249.4K, Surface=1800.0K, Core=1550.6K, Boundary=(1600.6K,1600.0K)
   Step 82900: Range=249.5K, Surface=1800.0K, Core=1550.5K, Boundary=(1600.6K,1600.0K)
   Step 83000: Range=249.5K, Surface=1800.0K, Core=1550.5K, Boundary=(1600.6K,1599.9K)
   Step 83100: Range=249.5K, Surface=1800.0K, Core=1550.5K, Boundary=(1600.6K,1599.9K)
   Step 83200: Range=249.6K, Surface=1800.0K, Core=1550.4K, Boundary=(1600.6K,1599.9K)
   Step 83300: Range=249.6K, Surface=1800.0K, Core=1550.4K, Boundary=(1600.6K,1599.9K)
   Step 83400: Range=249.7K, Surface=1800.0K, Core=1550.3K, Boundary=(1600.6K,1599.9K)
   Step 83500: Range=249.7K, Surface=1800.0K, Core=1550.3K, Boundary=(1600.6K,1599.9K)
   Step 83600: Range=249.7K, Surface=1800.0K, Core=1550.3K, Boundary=(1600.5K,1599.9K)
   Step 83700: Range=249.8K, Surface=1800.0K, Core=1550.2K, Boundary=(1600.5K,1599.9K)
   Step 83800: Range=249.8K, Surface=1800.0K, Core=1550.2K, Boundary=(1600.5K,1599.9K)
   Step 83900: Range=249.9K, Surface=1800.0K, Core=1550.1K, Boundary=(1600.5K,1599.9K)
   Step 84000: Range=249.9K, Surface=1800.0K, Core=1550.1K, Boundary=(1600.5K,1599.9K)
   Step 84100: Range=249.9K, Surface=1800.0K, Core=1550.1K, Boundary=(1600.5K,1599.8K)
   Step 84200: Range=250.0K, Surface=1800.0K, Core=1550.0K, Boundary=(1600.5K,1599.8K)
   Step 84300: Range=250.0K, Surface=1800.0K, Core=1550.0K, Boundary=(1600.5K,1599.8K)
   Step 84400: Range=250.1K, Surface=1800.0K, Core=1549.9K, Boundary=(1600.5K,1599.8K)
   Step 84500: Range=250.1K, Surface=1800.0K, Core=1549.9K, Boundary=(1600.5K,1599.8K)
   Step 84600: Range=250.1K, Surface=1800.0K, Core=1549.9K, Boundary=(1600.5K,1599.8K)
   Step 84700: Range=250.2K, Surface=1800.0K, Core=1549.8K, Boundary=(1600.5K,1599.8K)
   Step 84800: Range=250.2K, Surface=1800.0K, Core=1549.8K, Boundary=(1600.5K,1599.8K)
   Step 84900: Range=250.3K, Surface=1800.0K, Core=1549.7K, Boundary=(1600.4K,1599.8K)
   Step 85000: Range=250.3K, Surface=1800.0K, Core=1549.7K, Boundary=(1600.4K,1599.8K)
   Step 85100: Range=250.3K, Surface=1800.0K, Core=1549.7K, Boundary=(1600.4K,1599.8K)
   Step 85200: Range=250.4K, Surface=1800.0K, Core=1549.6K, Boundary=(1600.4K,1599.7K)
   Step 85300: Range=250.4K, Surface=1800.0K, Core=1549.6K, Boundary=(1600.4K,1599.7K)
   Step 85400: Range=250.5K, Surface=1800.0K, Core=1549.5K, Boundary=(1600.4K,1599.7K)
   Step 85500: Range=250.5K, Surface=1800.0K, Core=1549.5K, Boundary=(1600.4K,1599.7K)
   Step 85600: Range=250.5K, Surface=1800.0K, Core=1549.5K, Boundary=(1600.4K,1599.7K)
   Step 85700: Range=250.6K, Surface=1800.0K, Core=1549.4K, Boundary=(1600.4K,1599.7K)
   Step 85800: Range=250.6K, Surface=1800.0K, Core=1549.4K, Boundary=(1600.4K,1599.7K)
   Step 85900: Range=250.7K, Surface=1800.0K, Core=1549.3K, Boundary=(1600.4K,1599.7K)
   Step 86000: Range=250.7K, Surface=1800.0K, Core=1549.3K, Boundary=(1600.4K,1599.7K)
   Step 86100: Range=250.7K, Surface=1800.0K, Core=1549.3K, Boundary=(1600.4K,1599.7K)
   Step 86200: Range=250.8K, Surface=1800.0K, Core=1549.2K, Boundary=(1600.3K,1599.7K)
   Step 86300: Range=250.8K, Surface=1800.0K, Core=1549.2K, Boundary=(1600.3K,1599.6K)
   Step 86400: Range=250.9K, Surface=1800.0K, Core=1549.1K, Boundary=(1600.3K,1599.6K)
